surfaces		corrmask 7 observers						27	3								differs	
horizons-topo	2455197.35	10	topo zurich	ICRF	equator	1	66.059026	281.0497655957/-23.0503414694	281.0497656411/-23.0503416793	281.0497655960/-23.0503414700	Horizons topo-zurich-sun q1	7.705e-04	2.483e-06	7.681e-04	ours 0.0001 theirs 0.002103	2	agree	
apparent-topo	2455197.35	10	topo zurich	true of date	ecliptic	7	66.059026	280.2962023240/-0.0011228219	280.2962023277/-0.0011230287			7.448e-04			0.00210324203	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2459001.1	10	topo zurich	ICRF	equator	1	69.409601	68.6945938412/21.9914525505	68.6945937657/21.9914524186	68.6945938410/21.9914525500	Horizons topo-zurich-sun q1	5.376e-04	1.954e-06	5.356e-04	ours 0.0001 theirs 0.002040	2	agree	
apparent-topo	2459001.1	10	topo zurich	true of date	ecliptic	7	69.409601	70.5863571671/-0.0008162446	70.5863569775/-0.0008163748			8.280e-04			0.00203971187	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2461100.95	10	topo zurich	ICRF	equator	1	69.092162	341.9965316943/-7.6333503717	341.9965318011/-7.6333502893	341.9965316940/-7.6333503720	Horizons topo-zurich-sun q1	4.827e-04	1.668e-06	4.844e-04	ours 0.0001 theirs 0.002087	2	agree	
apparent-topo	2461100.95	10	topo zurich	true of date	ecliptic	7	69.092162	340.8564418997/-0.0019546870	340.8564422052/-0.0019546434			0.00111088943			0.00208740172	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2444664.6	301	topo zurich	ICRF	equator	1	51.496361	274.5835318788/-20.9393035184	274.5835127128/-20.9393167934	274.5835316830/-20.9393036870	Horizons topo-zurich-moon q1	0.0802277348	8.954e-04	0.0793374691	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2444664.6	301	topo zurich	true of date	ecliptic	7	51.496361	274.0151485310/2.4340646010	274.0151300795/2.4340518863			0.0806195086			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2449900.85	301	topo zurich	ICRF	equator	1	61.221153	149.5896086563/7.0651069485	149.5896256678/7.0651236297	149.5896080110/7.0651062820	Horizons topo-zurich-moon q1	0.0854404368	0.00332748686	0.0887668455	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2449900.85	301	topo zurich	true of date	ecliptic	7	61.221153	149.1551776702/-4.9901911011	149.1551877819/-4.9901696250			0.0853965367			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2455197.35	301	topo zurich	ICRF	equator	1	66.059026	102.4199108484/23.4260291331	102.4198833608/23.4260082919	102.4199107540/23.4260288750	Horizons topo-zurich-moon q1	0.117786467	9.800e-04	0.116955523	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2455197.35	301	topo zurich	true of date	ecliptic	7	66.059026	101.5323389678/0.4773908467	101.5323155983/0.4773679168			0.117862306			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2459001.1	301	topo zurich	ICRF	equator	1	69.409601	182.3288814281/4.2812690393	182.3288816878/4.2812584829	182.3288815060/4.2812687850	Horizons topo-zurich-moon q1	0.038014537	9.572e-04	0.0370933995	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2459001.1	301	topo zurich	true of date	ecliptic	7	69.409601	180.7127221092/4.8538676601	180.7127264690/4.8538580839			0.037855791			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2461100.95	301	topo zurich	ICRF	equator	1	69.092162	138.2048621475/17.5050868006	138.2048315264/17.5050891642	138.2048626390/17.5050865930	Horizons topo-zurich-moon q1	0.105474824	0.00184553219	0.107218845	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2461100.95	301	topo zurich	true of date	ecliptic	7	69.092162	135.7051914172/1.3281957264	135.7051629920/1.3281893144			0.104875039			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2444664.6	299	topo zurich	ICRF	equator	1	51.496361	333.8301144212/-12.2086325918	333.8301143046/-12.2086326904	333.8301144210/-12.2086325920	Horizons topo-zurich-venus q1	5.424e-04	8.981e-07	5.415e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2444664.6	299	topo zurich	true of date	ecliptic	7	51.496361	331.0598063202/-1.2914620242	331.0598060549/-1.2914620835			9.787e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2449900.85	299	topo zurich	ICRF	equator	1	61.221153	86.1790569905/23.1485711251	86.1790569616/23.1485711510	86.1790569900/23.1485711240	Horizons topo-zurich-venus q1	1.337e-04	4.179e-06	1.351e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2449900.85	299	topo zurich	true of date	ecliptic	7	61.221153	86.4215264130/-0.2447244142	86.4215263548/-0.2447243858			2.334e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2455197.35	299	topo zurich	ICRF	equator	1	66.059026	278.2153550476/-23.6552570759	278.2153551059/-23.6552572191	278.2153550480/-23.6552570760	Horizons topo-zurich-venus q1	5.505e-04	1.434e-06	5.495e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2455197.35	299	topo zurich	true of date	ecliptic	7	66.059026	277.6595090676/-0.4314985566	277.6595090908/-0.4314986970			5.122e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2459001.1	299	topo zurich	ICRF	equator	1	69.409601	73.8660856318/23.8322339630	73.8660855686/23.8322333972	73.8660856320/23.8322339610	Horizons topo-zurich-venus q1	0.00204746548	7.208e-06	0.00204040259	ours 0.0001 theirs 0.003565	2	agree	
apparent-topo	2459001.1	299	topo zurich	true of date	ecliptic	7	69.409601	75.5457337418/1.2167752778	75.5457335206/1.2167747117			0.00218793123			0.00356505005	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2461100.95	299	topo zurich	ICRF	equator	1	69.092162	354.4879857319/-3.8579485148	354.4879858037/-3.8579484817	354.4879857320/-3.8579485150	Horizons topo-zurich-venus q1	2.840e-04	8.147e-07	2.840e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2461100.95	299	topo zurich	true of date	ecliptic	7	69.092162	353.7743570507/-1.3529807885	353.7743573056/-1.3529807823			9.179e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2444664.6	4	topo zurich	ICRF	equator	1	51.496361	349.0858562001/-5.6809353998	349.0858560838/-5.6809354693	349.0858562000/-5.6809354000	Horizons topo-zurich-mars q1	4.860e-04	6.997e-07	4.855e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2444664.6	4	topo zurich	true of date	ecliptic	7	51.496361	347.4726058490/-0.9093545195	347.4726055916/-0.9093545414			9.301e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2449900.85	4	topo zurich	ICRF	equator	1	61.221153	170.3383268349/4.9599116855	170.3383267434/4.9599117113	170.3383268340/4.9599116840	Horizons topo-zurich-mars q1	3.411e-04	6.296e-06	3.395e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2449900.85	4	topo zurich	true of date	ecliptic	7	61.221153	169.1127678006/0.7342880372	169.1127676753/0.7342880239			4.535e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2455197.35	4	topo zurich	ICRF	equator	1	66.059026	142.3505185501/18.7836262594	142.3505181296/18.7836264645	142.3505185490/18.7836262590	Horizons topo-zurich-mars q1	0.00161193793	3.932e-06	0.00160949685	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2455197.35	4	topo zurich	true of date	ecliptic	7	66.059026	138.8434725051/3.7498521369	138.8434720394/3.7498522006			0.00168827158			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2459001.1	4	topo zurich	ICRF	equator	1	69.409601	344.4546073374/-9.1900259665	344.4546071955/-9.1900258456	344.4546073380/-9.1900259670	Horizons topo-zurich-mars q1	6.663e-04	2.795e-06	6.691e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2459001.1	4	topo zurich	true of date	ecliptic	7	69.409601	342.4303484955/-2.3669909793	342.4303483116/-2.3669908084			9.031e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2461100.95	4	topo zurich	ICRF	equator	1	69.092162	331.2696095872/-12.9394567339	331.2696094899/-12.9394567556	331.2696095870/-12.9394567340	Horizons topo-zurich-mars q1	3.504e-04	9.444e-07	3.495e-04	ours 0.0001 theirs 0.002000	2	agree	
apparent-topo	2461100.95	4	topo zurich	true of date	ecliptic	7	69.092162	329.0974748051/-1.0954748463	329.0974748847/-1.0954748235			2.978e-04			0.002	2	agree	Earth rotation from Horizons' LAST; see this row's horizons-topo
horizons-topo	2444664.6	301	topo longyearbyen	ICRF	equator	1	51.417343	274.1293565438/-21.1070377473	274.1293312569/-21.1070356873	274.1293565070/-21.1070377650	Horizons topo-longyearbyen-moon q1	0.0852484133	1.391e-04	0.085130919	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2444664.6	301	topo longyearbyen	true of date	ecliptic	7	51.417343	273.5859903229/2.2792300011	273.5859666618/2.2792327184			0.0856729042			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2449900.85	301	topo longyearbyen	ICRF	equator	1	61.111638	149.1500009280/6.8491506192	149.1500234495/6.8491596783	149.1500002510/6.8491504440	Horizons topo-longyearbyen-moon q1	0.0868542978	0.00250069389	0.0893345078	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2449900.85	301	topo longyearbyen	true of date	ecliptic	7	61.111638	148.8182157964/-5.3429819120	148.8182337396/-5.3429657301			0.0867756032			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2455197.35	301	topo longyearbyen	ICRF	equator	1	66.007407	102.0081455607/23.0737900565	102.0081090588/23.0737821565	102.0081456050/23.0737899340	Horizons topo-longyearbyen-moon q1	0.124194443	4.649e-04	0.124237095	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2455197.35	301	topo longyearbyen	true of date	ecliptic	7	66.007407	101.1849637400/0.0945769379	101.1849309048/0.0945662793			0.124278455			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2459001.1	301	topo longyearbyen	ICRF	equator	1	69.299001	181.8772906375/4.0286976188	181.8772911767/4.0286918068	181.8772909470/4.0286975150	Horizons topo-longyearbyen-moon q1	0.0210123529	0.00117257521	0.0205659417	ours 0.03 theirs 0.030000	2	agree	
apparent-topo	2459001.1	301	topo longyearbyen	true of date	ecliptic	7	69.299001	180.3993262641/4.4425974995	180.3993289796/4.4425923840			0.0208360021			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2461100.95	301	topo longyearbyen	ICRF	equator	1	68.994758	138.1382195216/17.4160595089	138.1381781774/17.4160551433	138.1382199390/17.4160593750	Horizons topo-longyearbyen-moon q1	0.14288299	0.00151254718	0.144256281	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2461100.95	301	topo longyearbyen	true of date	ecliptic	7	68.994758	135.6708965161/1.2243350739	135.6708602962/1.2243192068			0.1423275			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2444664.6	301	topo paranal	ICRF	equator	1	51.519696	274.3963505727/-19.6214888341	274.3963612319/-19.6214854755	274.3963511010/-19.6214899280	Horizons topo-paranal-moon q1	0.0381135125	0.0043262113	0.0379090077	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2444664.6	301	topo paranal	true of date	ecliptic	7	51.519696	273.8804862822/3.7565893008	273.8804963182/3.7565923354			0.0376710715			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2449900.85	301	topo paranal	ICRF	equator	1	61.246821	149.0519494348/8.0066379051	149.0519398455/8.0066079721	149.0519498100/8.0066359780	Horizons topo-paranal-moon q1	0.113050997	0.00706524788	0.106896046	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2449900.85	301	topo paranal	true of date	ecliptic	7	61.246821	148.3285376276/-4.2887726497	148.3285389161/-4.2888040274			0.113054097			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2455197.35	301	topo paranal	ICRF	equator	1	66.072746	102.6659621019/24.0834592857	102.6659777776/24.0834409271	102.6659628530/24.0834583660	Horizons topo-paranal-moon q1	0.0837995728	0.00412995113	0.0796706198	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2455197.35	301	topo paranal	true of date	ecliptic	7	66.072746	101.6998371102/1.1517999925	101.6998529488/1.1517829476			0.0837561256			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
horizons-topo	2459001.1	301	topo paranal	ICRF	equator	1	69.443156	182.1845167355/5.3291661883	182.1845171666/5.3291932162	182.1845176750/5.3291640820	Horizons topo-paranal-moon q1	0.0973124646	0.00829684669	0.104898794	ours 0.03 theirs 0.030000	2	expected-difference	Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
apparent-topo	2459001.1	301	topo paranal	true of date	ecliptic	7	69.443156	180.1600611457/5.7573041162	180.1600505846/5.7573290691			0.0974702278			0.002	2	expected-difference	Earth rotation from Horizons' LAST; see this row's horizons-topo; Swiss's topocentric site about the mean pole (no nutation), kept upstream; geocentric agrees at this instant
